,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,Bankrupt
4932,6012049853.678629,-2349605887.6829066,-2702675415.2903953,-2212045506.2270904,-2459840213.880224,-63667949.720300764,-1645645359.371,-347138038.9195092,0
4933,10806607759.029896,6598593171.1175785,3655653592.447396,-4603136642.204797,-1235188093.3736448,-1287477535.3246715,-308977511.4119503,3800798785.22654,0
4934,7369190718.752118,-4613679694.591174,-310466396.0321115,-323783032.64274067,-1603277662.3280427,2336696160.8027296,-2619433997.1439095,506253380.0344297,0
4935,576776479.6955086,-211405566.42321563,-266617496.47939473,-169115654.1417024,-320346483.7472559,-237966792.26524934,-84394280.40719657,-35605127.15137661,0
4936,12053535201.887077,4637985165.166587,-1580750342.6650836,1963808312.2980297,-3294946923.258327,4391457711.022762,4483436161.605659,-5818049760.973727,0
4937,8226981286.444209,6308914891.926565,3518394660.828939,-2529701894.313906,-5199419524.9544325,-730139750.442909,-793608710.1185639,1529949536.2551928,0
4938,5242384148.775297,3810075279.8218102,-673017482.7135149,229634862.8491377,6736324018.530515,-1876305770.35479,1562060562.0130157,3087853483.6056,0
4939,9864870930.028742,824518570.4560641,-5416437819.708354,1294816083.0756516,4166058859.8131747,-2012534529.0152252,10389775.556557467,-247998624.42447153,0
4940,11158990506.260036,-2145979762.540184,-1763964781.0148113,8269974896.976801,3914258094.719514,1508238043.5269153,-1302342784.29049,1204062948.7248857,0
4941,5083646271.520933,-2163308234.93132,-2410405811.695523,-1243872992.202083,-2391180340.3517456,3793919705.2800436,7403273220.330191,-540171274.9562935,0
4942,5060602548.174071,-2521756279.369664,-2073714420.6960194,-2240778345.5505443,-1914085157.0099568,4185379178.091808,4212567081.564625,-431735133.696547,0
4943,11805000904.227526,2024439884.3789532,1635134293.371242,-4521713089.039346,438651753.6145776,3519482135.937655,-2823053094.64955,-4833682760.129333,0
4944,8645082948.404062,-3710392949.213356,-3718649842.7495275,-4109298991.290132,-1761632987.750385,5059991787.9386635,-3504314682.793736,-460972220.76366967,0
4945,5763615210.456625,-1117898793.0731757,-845724489.9433173,-3032708615.19027,3840018856.924716,-2693862261.4324856,488263740.84637743,208976250.35106647,0
4946,5139480299.623897,-2140141775.1274505,-2241565888.6497507,-2295759775.63738,-1310618615.4979553,2122978856.6171193,-2096892671.1932664,-275138803.9274816,0
4947,10593826523.66781,-2492175728.087224,5113777513.248093,-202029661.51605168,1490323548.3582518,3500769736.5953903,-2603622300.2097645,-1754977219.0483072,0
4948,5324746130.892223,-2289360304.8433485,-2348966127.724434,-1602460274.2772439,-3327469693.5277133,-279179451.4822835,3961442102.947527,-449603951.24213016,0
4949,10501799397.19644,1028118399.3924513,2139269337.411385,-4470104407.938323,3610652018.5227566,-120446202.46657841,-902571763.2721437,-3053535860.959798,0
4950,10464432958.514477,2794346321.9073234,771469136.0827302,-5508431824.5025015,2097036381.2814333,-718568417.0188732,9703340197.428892,7719683064.98261,0
4951,4381159076.636288,-1377656050.2191603,-2194404057.557866,-924319257.4933993,-2254585023.4836817,-1683504544.4135003,-620086192.9084445,-282330567.5078477,0
4952,10409124947.226536,-2313327375.326076,5987463510.199928,910513491.7631663,-1527103633.5138745,6014187325.774776,-3865937304.2217813,-2711693823.003255,0
4953,9256698225.566294,-2395876239.9431276,-1384190334.8778787,-6077901035.125432,7888219866.684476,3264021153.7927604,-1800601417.0357788,328391828.5312705,0
4954,10274881820.324217,-4077603313.784661,583966824.2761717,-2292119046.031714,4278925852.5324817,-3398103973.235552,4990734988.406128,879579341.730383,0
4955,5947350937.896932,-2179880959.7998796,-2749185888.3566384,-1743803543.3306885,-3303199466.294825,-2453753290.5014877,-870232211.6911179,-367127743.7810431,0
4956,5639914967.61841,-2697272039.981358,-2397311067.364069,-1730544976.5858781,-3822944788.2066884,1251288231.2026722,8020073518.037733,-573744997.4288516,0
4957,10805907751.897083,-7384540779.535742,56440907.75092903,-29789066.941730827,-3031449139.214454,5306516490.124289,2768296081.527424,691782040.9406351,0
4958,1260780775.2225184,-925679526.3614551,-428471441.56895393,-426230640.32353663,-1208261106.9498963,2112418923.5737967,6323275758.429046,-243799849.7916888,0
4959,5372712413.598518,-1969257331.0654964,-2483560241.178214,-1575323901.594735,-2984049437.6447525,-2216676969.044623,-786138502.4239503,-331664198.1221298,0
4960,11199842648.266514,-7319783808.938414,3525241509.2614775,507377260.1829242,4520173986.53202,3108536948.067484,-2559829734.0595965,2010034928.7001674,0
4961,6452198379.600448,-1380899654.9759507,7627245502.163196,2592268906.4967875,470298847.356607,5584974087.907909,-2606751092.7566485,-1948923398.5729804,0
4962,11153788305.956095,7989894712.138949,1722092193.7902453,-763052425.6015056,-4509578409.521072,-632284416.0926598,-887215154.885311,1541555168.3483236,0
4963,5136769998.012337,5517323112.535798,1937465072.1903896,1468831724.889535,477213839.2527891,5009394538.960916,-1747830291.1389399,-4656871309.81516,0
4964,5694031782.111675,-4489268422.494352,1725258704.8814056,2369631603.026128,-2037859789.1849284,-1418019273.5367208,-926264215.912601,977357384.6070788,0
4965,8279497228.741773,-4571261359.602964,-1042269609.7058898,145572775.55470395,-3881538237.6224875,-2831220790.030369,-1242665265.7249587,353005690.55177665,0
4966,3793921295.0531397,-2492423340.523661,1319587508.5316768,887400011.629444,533562580.08451355,-1332348357.6602378,-127495237.00729512,719512118.351048,0
4967,1520114527.3769734,-765432714.0676222,-593675535.8137096,-1086518813.3053818,409914710.885067,2820030639.664456,-1314954192.921926,-59615621.256354235,0
4968,7474265914.486051,-5628023282.388009,1263692569.0170019,741740464.8105841,-577501391.7700351,4495097318.73603,-3246093218.724775,1003480381.7405792,0
4969,14431160703.184172,3585206280.9472494,2203212135.4251194,-7420256076.112313,2800749965.4020743,3984570842.3081245,-2685450669.02602,1536189648.4794974,0
4970,1346639570.9208145,217939993.43157902,240854359.855743,-819281067.1500361,3059829175.0716805,-999642195.3435085,651390980.6801735,211810116.11288393,0
4971,7117180362.4725895,-3665028149.9899206,-2843618127.7847934,-3683963308.4126844,-1573705248.236323,8465426908.185016,4206161340.8744416,-558009882.9012364,0
4972,9843775061.064241,362019085.624383,5124388770.61837,257708303.74186313,-4493400873.1267395,1023654527.7674494,5492629439.233616,-4443180770.873272,0
4973,4481102738.328342,1261843389.0430577,-4222372063.6206017,3290271120.019757,-296880134.5252951,-478662163.86726993,-325718521.98368335,-429167329.46544546,0
4974,10521637605.853788,-6460415195.62526,3858696319.046475,1669796715.0544348,3601185609.32616,-3411356712.7483363,-104466595.4679234,2057394831.2390287,0
4975,7268751637.866539,660791541.193232,-5857977604.330772,2896607870.4104495,-422512591.34669894,1345822850.0759768,-1522752201.927028,-605117277.7835902,0
4976,1334082377.578385,-2322095594.753629,2705728696.004824,2678606644.3462157,114364732.99849293,147167124.71257424,-232429875.35206908,948512698.6613123,0
4977,6810783504.106738,-2753855501.313044,-3013540824.2709627,-2789282411.330834,-2232058102.9265814,1452166344.6351602,-2347376422.084939,-378124428.5399375,0
4978,4802590786.058822,-1854237026.9403799,-2170848618.4353895,-1697219910.471792,-2101646286.2376344,-426468693.86034346,-1195544052.360383,-281032364.5167108,0
4979,3864330586.2513075,-1416390968.065862,-1786304023.7354014,-1133053822.2701898,-2146281547.3968778,-1594347873.4574022,-565431168.8556573,-238549917.90074742,0
4980,4071010072.457893,-5383083370.333769,4726704034.04535,3687238083.8506336,1466028418.442643,5365491210.471707,-2472750296.7515144,1799831940.9685261,0
4981,5650840409.67476,-2103849848.5205302,-2594953956.259504,-1756890287.9526527,-2941935119.008065,-1791605235.0377147,-998219002.0754964,-343179062.56577724,0
4982,5293536575.877362,8509277138.561065,2683203278.1438317,665767761.7318089,-16399350.8151102,1205296558.6415682,153770642.6610502,3705682842.1269274,0
4983,5822597186.666885,-370165592.3805932,5692507672.163675,5923037042.373256,2344561746.3179398,718912114.9227196,-208258329.485245,348033380.6738172,0
4984,3234542141.1998496,1912824626.8458722,2281830888.628228,-1969953735.5383818,4039617604.809242,-486754193.59965426,549629831.4533939,-1089885097.3134413,0
4985,11389879725.490316,5377637969.494839,2409573099.882958,-4585062384.688758,-5047923215.154434,3587205065.3721223,-2948272834.7029986,2551139173.195964,0
4986,9391237693.7268,-1818332405.8659794,3947047885.4882827,82862636.68797833,-656415169.8449355,729079521.8824866,-1734550321.3043458,-1912538160.333662,0
4987,6934160775.3489275,-5780992675.451912,2666660471.2902684,3395208634.6449695,-2338963542.9879804,-1624425886.7666721,-1090077830.4077692,1388841643.0130887,0
4988,5848920532.946341,-2334956101.6772532,-2640050578.2486453,-1738274639.8304243,-3458021748.7427745,-1327584993.6787205,1827695925.3400488,-429500013.8151911,0
4989,4470212139.99992,1446802443.5748653,-853881288.2505597,-440449982.31099933,8559269480.238271,-1224199028.064176,1293472711.1364548,408876125.7611536,0
4990,10969968634.61149,2259637881.0693235,2751292066.3203273,-5155222397.187971,2655488932.766618,3215665607.6227894,-2216470622.915016,-4550269555.513585,0
4991,11998063873.077803,2527965313.563513,3270432609.936551,-5987087861.43424,5269051445.62033,2110235577.9940834,-1541489672.3154397,-4449376440.397037,0
4992,4078412198.0985785,-5454784450.062209,4863639119.377081,3857066661.0052648,1428081012.5004313,5196497744.733013,-2413130240.986932,1842901497.3018708,0
4993,3577876556.196878,3535813004.280569,885217329.2051672,-3015337160.2988596,-464315638.32001853,6662964919.342371,-2335276010.2748375,8064405096.843006,0
4994,5513691259.552584,-2357098672.3380036,-2372781385.054178,-2651008748.57643,-1037909425.2899679,3289389004.975585,-2570252735.2091627,-285126719.2037615,0
4995,9982234415.42275,4564720763.954404,25547328.329401392,630942793.1774482,-2289461838.1380215,2603827549.741006,-2198301513.7917647,-5386059164.934582,0
4996,4560016619.471994,7783312801.498188,1099273894.5650284,1689702267.5270748,-1028325582.1873804,2614110189.3885565,-484347561.4931746,4333966261.094388,0
4997,11749276815.164696,-3756293817.7501884,3088251065.0605903,-812331513.615839,288591491.7907532,2297432666.8638735,-2745682185.236925,-1184764293.7386754,0
4998,7852270976.732543,-3306354508.0218205,-3487169290.592728,-2354603357.567872,-4830545036.326743,-807572545.0643563,4863243235.384921,-638062169.5854954,0
4999,7658430502.577248,-3666796152.257667,-3195705289.2077255,-3253443461.8136034,-3020435430.662114,5045679263.008157,5055628694.071533,-620947240.6497546,0
5000,4202723355.998503,1578448200.6597466,6959150803.643632,2222924577.077386,-305867052.0717809,343136253.43929803,-268731263.4759453,-2867535296.6349554,0
5001,4062641887.5041485,1996082736.4697227,-4519998911.835776,3915842558.2242007,2272883699.9416504,4738268112.154258,-1636612710.0484822,-402516193.6055904,0
5002,7877665206.218034,-3353165036.784928,-3397707468.0818253,-3742909596.038923,-1570414087.87694,4459192060.164555,-3596013316.206639,-409761425.59640634,0
5003,6174971230.813994,-2410453250.8693376,-2777394133.468827,-2263298062.595574,-2543511811.0614805,-112151366.11474326,-1675421776.6944277,-357009383.3105535,0
5004,7154414631.521453,2382489556.492457,-1076907381.9656932,-2759845924.2833543,-4867681175.8355875,-1645965018.0821805,-727833164.6253948,7398672438.216354,0
5005,13408625319.994259,9786958080.830914,2598086620.999411,-1897579270.4083562,1026186926.176404,976718318.0432317,-682422135.2843337,2606998435.239504,0
5006,5839592503.015374,-2140382633.898877,-2699377641.815905,-1712217021.385991,-3243358546.5311294,-2409302641.488579,-854452677.0995282,-360485284.85764104,0
5007,7464773420.716091,-3934635707.7261357,373452376.6901866,-1970299171.5298476,3271798712.6450844,4166483598.7906156,-2505429429.5723977,726833266.5421342,0
5008,8343709223.807215,11198056077.950943,456136946.5999405,3109085957.8040643,1317155562.5118358,5580445235.247073,-1231833183.8844857,4271689217.258124,0
5009,2452357311.7244983,-4268558078.591468,4973765985.30284,4923909272.695436,210229288.60021806,270527802.7803891,-427260800.2798149,1743589519.5977976,0
5010,8000721967.290715,-5023637848.703622,91695595.57545295,1155982118.413004,-3467950267.2061973,-2505169814.102695,-1213136392.2421637,682073835.4002621,0
5011,5638474926.035904,-2066667118.8317928,-2606410146.1566596,-1653247677.4757576,-3131656161.1646442,-2326325428.743283,-825025032.6241242,-348070047.49464005,0
5012,545262252.8627946,-941154989.8245736,1098452420.5274105,1082517653.7236764,56754682.697947405,55932498.842041776,-91936044.15225708,385370332.8577308,0
5013,2515700700.0356255,-3802836522.6582427,4562600428.822427,4159006493.19292,943293252.4227746,-28980063.04267845,-215758155.7238112,1621249706.0155773,0
5014,7225011188.651944,-1579462429.8571568,-1490521456.4268644,-3364115024.7815757,2969474223.3846025,-4043130712.086068,547562733.2444707,128230038.63029565,0
5015,10706292.715950608,-18635303.70816119,21714041.439103946,21496381.05247197,917801.8732968961,1181047.864042693,-1865298.7309920264,7612013.976671088,0
5016,9200094456.757114,-257074132.79151934,3301687460.748121,-1229249006.4438252,777748091.7337708,-2281707677.5160503,-322358476.4617424,-2272868765.1429043,0
5017,9473614725.079067,-4164625975.416707,1781963321.2291017,-1145038110.327703,5166484666.659995,-3685973615.310109,413502331.4530685,1327545758.2482247,0
5018,5710334344.285306,1827420277.2886062,7053752204.577384,792706970.8697187,-279951830.79812294,5572510677.627171,-2406526514.086466,-3955955924.102365,0
5019,45852154.83617779,4404152.190996581,-69081771.73133929,-53420277.58247373,-35658481.20254408,-18654784.18546376,48690843.659678966,55872770.21513178,0
5020,7136965080.277347,-3000181246.361325,-3097969343.47356,-3274978972.6016545,-1649796576.911661,3415886058.4218683,-3060121842.0588994,-377428671.048616,0
5021,7260607711.405242,-4432951213.525576,-562389812.3391418,-700049079.3747474,-1407505661.1642413,2913594975.073478,-2789953820.994067,419286532.39335394,0
5022,9582840240.962368,-6428423583.8625965,1371186174.6828196,2147578672.6293178,-2942727671.460309,-2933308574.9113073,-1245745493.0699708,1208383413.8063748,0
5023,502850144.06928325,-461383462.3267999,-140201448.32017794,-181245364.8300393,-582927080.3936554,1366037418.8778455,3816114685.9673038,-130242195.59664749,0
5024,13261952510.545927,-2815120316.2119756,3307952503.5373306,5822446194.481558,-3111138946.3156,3366635034.8332934,7034366643.835098,-2070942496.8136997,0
5025,1127302797.6959176,-1912220200.3259,2186918484.383906,2174968496.497202,69637107.8810047,107394440.73316379,-163170019.94857496,816371332.3610232,0
5026,8942339740.678246,-6268647793.576871,608947686.905078,-113980320.79961056,-647054087.5313253,5960166574.516423,-4119514096.72868,920505595.6757399,0
5027,6352314619.946264,9546938686.595182,2968097013.6359997,1525104255.6117013,-1230387736.19997,1668304620.5843885,-235628147.0440291,1496340817.6335108,0
5028,5691227668.62845,-2785164675.0142226,-2334000827.2206674,-2747352388.157981,-1534312100.5881684,5277581989.668419,2499640586.792924,-426048629.31960773,0
5029,1656343242.4977725,-989674112.8824716,-565416111.3682517,-1662791148.3936327,1383962209.2920444,5648982186.266988,-2249287472.40115,-39382081.69288661,0
5030,6797623076.176424,-5406798257.291962,2141523841.2107623,2888847690.5852036,-2415202092.3739243,-1695175000.0870502,-1053834363.560373,1219799749.9821386,0
5031,7766493712.17162,-6446125590.6146345,2964602638.6108685,3752158313.686714,-2626867153.397269,-1840001373.281917,-1212017855.4307423,1548837305.0095134,0
5032,5946815517.526463,-4093670865.5057325,720049356.5138631,1461546036.9295027,-2409850918.4423943,-1725181382.3179548,-909010084.4741384,709242401.1294,0
5033,1854489190.0468261,-2926460702.6863904,2916247533.2514896,2856096663.0516486,-297004761.6886205,1159146099.459081,2520239572.468268,963245847.290253,0
5034,8873141203.293552,-6950029094.204642,2261827732.3878245,2342940704.1957345,-1743999089.2243032,1992820659.4326253,-2745621236.95538,1427193912.3264885,0
5035,5869853839.6715355,-5939766942.522664,4079740703.7763996,4353953351.055457,-1178153158.6903386,-64967642.347543806,-1231545508.472636,1745497558.6889558,0
5036,13483287484.21955,-6967416645.609565,1689052533.7409837,-2175913673.3867445,5803342122.915657,2242982981.2037544,-2520392571.3523083,1627120360.6073184,0
5037,6610429793.76466,-6143647464.944132,3617652554.281563,4033618576.212253,-1632632725.0862734,-430087975.5222628,-1327592843.26757,1662620109.862337,0
5038,10200935230.666807,86278592.53514056,-4927186503.822995,433176437.8271098,5412028270.461576,3806949226.567225,8846114535.245247,-376197477.87255126,0
5039,10522402141.379137,-2957064114.5464377,-2825627464.5456905,6445217529.278588,-1050657107.2841433,761702115.5371182,-1953615872.4780293,621362533.7807215,0
5040,6393769769.066707,-5950917954.147525,3524460931.6024623,3951751354.9460363,-1617048750.276619,-534829045.85427195,-1244793726.0012019,1615986786.6887012,0
5041,3828562696.9899273,2497663147.373798,-4161230875.821911,4160597015.6531563,3439715006.529458,3347436726.856392,-840395798.8428632,-289686061.81239074,0
5042,4968569162.781441,-2019771915.8524582,-2192774568.048266,-2068031781.211245,-1563324395.6819923,1238019448.4416392,-1769064001.663304,-274073951.8413744,0
5043,9722097808.5761,-3975379342.5046463,1441507752.6769223,-2252490098.6486964,6530639240.949982,-1828446500.1984007,-120765608.65971465,1242520325.6258779,0
5044,9964781709.127993,952156399.5674405,-4777914252.611986,403409910.1909651,7065068504.920949,-263450922.2817366,-182422185.23892203,-49085808.32387011,0
5045,11761706394.694654,7356556123.187448,28300033.88438768,-67614655.94193922,1126047262.4254055,-1999859532.8801057,287107630.09065133,1824049816.700058,0
5046,8888857061.676336,3592754243.2826552,3567127778.259475,-3100255279.5738726,207664675.4876658,-1988414223.920916,-176473945.27063116,-4886623771.937446,0
5047,5262302727.167111,-1938126941.6038754,-2427635456.4721384,-1571682772.284493,-2866492505.9376936,-2016562097.8387897,-818969016.5436713,-323314019.1355084,0
5048,5832431981.976319,-3403491437.344395,-1314192078.794769,-943430001.30426,-3079757974.504208,2231422044.664068,6443784188.856258,-184623547.7752594,0
5049,10004519810.137823,3980933699.6228228,247688324.23769182,99962409.53936368,-3548064471.3207235,71754992.5914597,-1571390963.9046233,-5281915723.479782,0
5050,6327850665.592436,3700398032.9184427,2941611063.7969017,-1831578145.1420598,-249655513.9112732,1918273772.5893066,-1213783308.12964,-3625319781.2247677,0
5051,4503597170.222616,-1650700998.0988977,-2081807849.222934,-1320492093.983777,-2501335558.0259094,-1858096871.1111162,-658969038.7962582,-278012636.6615204,0
5052,6317175112.391792,728889470.952198,-4562421070.702603,1958260691.1716068,-1236515621.3493145,-102426258.95747736,-960707878.8979594,315018721.9037295,0
5053,9210233232.27999,-3043421031.967922,-2899909882.9282513,-4547064792.919571,1398333713.2850568,1245310975.8860505,-2153399395.431565,-153493954.93520254,0
5054,4281402444.9335647,-3418208309.9251757,1325796963.2121987,1784820281.972145,-1564021584.4247289,-897304630.8461444,-224845315.98334083,746724309.3971415,0
5055,5117842650.157218,7260546850.084162,1399965254.8579853,1643689698.9438841,781221938.2551439,1746618159.4507732,-120262737.9134881,1546900744.9145484,0
5056,8208533100.607075,-84034686.56779541,-257161223.587847,7609719756.025475,8610480900.828323,1130606725.8473532,219472226.9661674,1409135618.0914872,0
5057,1776188713.543268,-2306990807.4718413,2180289430.459733,2252318883.9802055,-213842308.05316603,-102650923.10585597,-293521655.2737773,821599300.6900694,0
5058,16079715643.255705,5085366519.535966,-2916375097.2357273,710196916.3485882,2620888656.952634,3462088953.0430737,-2598670732.524411,-5342331742.505098,0
5059,7938881718.445908,2350990477.524166,99229687.56656425,-3974898606.853731,-1283983806.0817218,1196352651.6376376,9332581930.159193,7793154970.299033,0
5060,8476895984.51641,-5684649623.978612,827591080.5951873,1809441981.585161,-1328047246.9552677,2665813717.402533,-2809607571.072701,1025685091.4335479,0
5061,5114001613.151295,4021314175.215483,4377838043.191307,-2160978974.3558593,-543944003.660578,6140771150.184214,-2074209100.1672764,-5130773277.46623,0
5062,915665244.6446136,-642664309.7248479,-321048828.7090829,-305943028.66102403,-845053704.5081906,1365928642.6707325,4176471287.0347624,-166456621.22569063,0
5063,14915524696.70417,8942691894.711996,1983903359.5198038,-2891180460.1041613,3268105742.8326244,-999645018.6937228,16872190.280687097,3186695284.335087,0
5064,10936803091.934683,781106863.9587342,-5001555300.904748,136484432.11218622,6973937290.1092,-2043864454.8488646,271354816.6677924,-44324301.46799211,0
5065,5460422630.100559,-2258908471.580639,-2389330496.2743416,-2393345387.9348145,-1482056372.609952,2009299058.7804332,-2149790809.176451,-294764977.6750328,0
5066,2739725087.2867513,-953466555.6754413,929403954.6367265,-1157752485.3216615,3488820418.432141,358449216.39739287,6099522485.912747,338317769.989812,0
5067,14636276415.157907,6933724553.770876,-127622467.30122218,-2762197668.633305,1359539096.3290648,597828428.1602039,-1095278727.9744608,4030347641.836953,0
5068,9803146239.674326,963553558.1025672,-5938193091.267095,1686204503.7786891,4580934811.417214,1538979714.4462323,-1175762178.094472,-330122875.7549772,0
5069,3756255820.9063134,-1660317820.3106546,-1498366648.253299,-961601851.9298109,-2245347004.3069215,-453738434.40109205,2066473536.8303616,-244072659.92725468,1
5070,7391902235.033261,2780862658.537293,2513453801.800703,-2168938509.117344,-2178137916.706357,-1029792228.8856143,-762838665.6763281,-4397703619.55198,1
5071,7222275798.323675,-3522522930.4139037,-2471328442.834551,-3303174720.0300717,-502812239.20318043,6377236168.434467,-3990480127.065737,-175692246.15756166,0
5072,10013831396.574337,2832218801.011548,5276204387.558981,9736965078.650684,1788517613.3936033,5016645760.578792,-1953514517.8129544,-3249943650.1078944,0
5073,8247441786.400228,663986514.7996975,-3640212924.8224816,101336784.24735093,5285552316.554936,-2734818998.426297,664711422.3176514,12703555.440580286,0
5074,8101765998.6363535,3429885804.6130557,3454801255.444893,-2884690668.209933,815614889.2303772,-2358567980.2586193,155606618.23852053,-4401150923.809483,0
5075,9493051377.71506,-2752750529.8608985,-2217440328.5721135,-5349612250.280964,4563115389.282432,1665328025.8390534,-1815041099.988808,88780762.27962445,0
5076,1085545125.152422,-648605855.6288668,-370556950.15750355,-1089644159.2025278,906943511.9565742,3701930333.5948634,-1474103661.4388173,-25756713.60014755,0
5077,10572874338.721981,6869243972.558711,4026266611.695537,-3779135829.2572975,-5891283051.005929,2904535299.9943876,1404924180.971482,1743135948.3041286,0
5078,7948869235.833541,-2594401804.549889,-2221755961.6203246,-4397696437.625683,2686457610.1993074,2619544415.462081,-2179995621.4336395,-38897131.268718995,0
5079,2879337685.924564,-4328781906.439332,4601895860.736781,4637487629.241021,-71841729.19367881,57726182.631380595,-487781670.19058734,1663089303.8410473,0
5080,8126541109.43646,-3297806889.074539,-3589469074.665132,-3364878192.788179,-2591352585.353276,1930356044.7315066,-2863501536.461843,-449211092.7460098,0
5081,9374334264.927263,-1957894995.2149327,7773145791.364269,3646788341.8430233,-2568176550.8148746,-1066190720.2348572,-1102669820.671616,-2322411755.7178416,0
5082,9292421977.258894,4549711275.289573,-4192774927.777812,2821684620.367947,-993088914.1955825,509591079.85289246,-965278849.6417961,1866475912.8843665,0
5083,4640923430.022874,-2260845108.8580747,-1496257714.3953753,-867239209.757365,-2702493526.5834255,-392462551.6456558,2783519025.1350164,-199105925.71730947,0
5084,6830440746.799835,-2949594695.809801,-2923765704.9804087,-3374367855.866158,-1107931096.3286777,4563858152.914751,-3339995499.070376,-348884577.5901669,0
5085,9303446717.456038,-3936311546.092517,-4025087172.9781375,-4347282645.00646,-1997633067.5475535,4873253245.072346,-4122299530.763332,-487825996.1180267,0
5086,4691567581.189213,-1810098120.6427145,-2004671256.5538647,-1224052775.1769545,-2563508705.3899736,-1901210289.2885332,-688310827.2929431,-238722626.53367853,0
5087,6320267439.377421,-1604086184.9268136,-1688723676.5929885,-2683609397.181262,1144541172.6124322,-3315773922.3889914,145035146.79665658,-7331986.91174898,0
5088,6191442158.103893,-1442146599.6558049,-1328746363.9567895,-2823149327.027764,2217007396.747965,-3208910668.9492774,918377534.0397143,76942503.92451286,0
5089,6624820600.102164,-4451216436.38359,2736203728.7774925,2318278269.80018,-697296171.9430343,-1834995108.5839107,-618200049.6184465,928355564.7392108,0
5090,6900230042.172688,-74461028.13825116,-5061969587.919687,1495036252.8318791,-284499574.37536514,2569868970.1232595,-2014674306.6118805,-526918925.2415288,0
5091,5100175177.228774,-2726300429.707092,3084818904.801005,-52295096.88326318,5724735510.863483,-698418733.3004194,5965367714.284885,1213943823.0778925,0
5092,5904237438.472908,-2164076906.5990114,-2729260051.1346745,-1731171453.3570013,-3279262884.6845326,-2435973888.4424148,-863911562.8242848,-364475896.8669943,0
5093,48268218.475635454,-17691723.6158272,-22312198.958338,-14152642.538295,-26808572.48802388,-19914531.05877623,-7062634.67418919,-2979656.9671175494,0
5094,4692675675.616562,-1925963620.9338114,-2101631003.934754,-1402091270.0839348,-2832868294.5673842,-763537821.1203014,2213275171.697109,-362186515.6065802,0
5095,10001871474.64841,-6619032785.848557,-464344670.5395791,-1186848227.0690093,-1635869431.0636363,7620528093.854482,211229298.88306877,523410970.53488517,0
5096,5147996768.29039,-4943236629.515759,2250212703.4282465,2504286751.666178,-2393705788.120006,2296382068.167694,7827413478.00922,835152258.5792563,0
5097,9656331174.713133,-131006702.36892429,5077001692.913035,-357682387.73598653,1376564543.7021353,-2801550288.6795297,10514818.30636553,-2464327320.841285,0
5098,7985374428.988996,-3440748550.841645,-3422318941.3563523,-3922503692.7430096,-1340543978.3448343,5210981681.082458,-3864124102.184904,-408505695.88521826,0
5099,6554642306.47638,-4987622867.882126,1141134672.554207,1782630977.008704,-2977512938.6550574,121588535.75228311,3876298484.276054,729160534.1511071,0
5100,11789046986.10342,-6729556551.787412,3370248782.271977,-964363560.5280206,7247481251.087032,2899099425.7001505,-2150045055.7268486,2010348694.6633382,0
5101,5481296389.8500805,-2138656847.980316,-2465922265.742575,-2005925678.0660136,-2263891635.7658763,-116343742.35785866,-1481889070.3707914,-317070885.51677114,0
5102,5742934335.491281,-1850498151.154831,-2214394082.2219086,-1980466934.004636,-1527220005.1372087,-2622335542.1508694,-458230857.1804136,-217794900.02805063,0
5103,10167946370.23105,704460673.1672453,-8021284313.317712,3774314981.692997,-1079428764.0032735,968907232.187477,-1910909044.6565132,-840242583.781531,0
5104,7312156918.175391,-3129268928.448899,-3015703551.4843802,-3769341230.9823275,-636131520.4837837,5309941869.045283,-3640882309.7160635,-337331159.3877064,0
5105,4611338729.318515,-1690191452.5989828,-2131611864.7548375,-1352082813.9357688,-2561176121.6149583,-1902548949.3673809,-674733848.337297,-284663656.6771547,0
5106,5842865406.927358,8743450087.12067,6069784602.076607,-2880096284.8909216,779773598.8741591,-290003310.168306,737419753.8482037,4138243888.500216,0
5107,7440826783.582639,-3254738364.679086,-3163490399.161421,-3804629666.281431,-956302069.2531557,5660468899.895331,-3855697528.723903,-372658164.211714,0
5108,9156805149.474266,-2813927442.269813,-2573724183.314447,-4673515478.993457,2472030212.5362363,657820638.5997748,-1722782765.783517,-49514735.8619777,0
5109,6019534650.7792635,-4206602696.0975823,4696582631.298375,944158527.0822457,5639853920.838886,5349201507.082707,-2092716258.7933805,1284677203.4039493,0
5110,13155939088.245224,3790336528.189626,1078350443.3124766,-5504306309.666482,1906275708.84138,-3849642908.1922927,297540125.9805907,3686344945.7601104,0
5111,1282559.517406139,-598226.3971486494,-321556.6455339735,319048.552956518,-27069.073682851187,108622.17312209895,-1119104.8528472332,650643.1251016482,0
5112,10905541432.681297,6139373343.510423,3492533540.292891,-4842419523.704215,-38340585.4687837,-1528355076.1074424,-132134766.77033192,3614746198.957292,0
5113,6423392703.912506,-2261804972.7145596,8279672455.222527,3405545882.3418674,1314047524.9163876,5115976230.066681,-2324686840.9029727,-1207493435.0633173,0
5114,8592096503.49763,4718023931.346906,2179333017.6527777,-2846499038.044707,-4388428321.126214,-1497517670.5327325,-687433787.7154448,1882327188.7099686,0
5115,3483546634.438585,-2382083018.3438,392935390.2919568,829486338.6435539,-1419080141.2554216,-1016641893.3266803,-532159806.40099555,406508664.70151424,0
